Transaction_ID,Date,Customer_ID,Product_Category,Sales_Amount,Region
TXN-01979,2024-04-25,C-0089,Home & Living,32609.0,Phuket
TXN-01980,2024-05-16,C-0684,Sports,26387.0,BKK
TXN-01981,2024-08-04,C-0495,Beauty,48094.0,Phuket 
TXN-01982,2024-02-02,C-0133,Beauty,34909.0,Chon Buri
TXN-01983,2024-08-19,C-0178,Electronics,42924.0,Khon Kaen
TXN-01984,2024-09-26,C-0205,Electronics,23695.0,Chiangmai
TXN-01985,2024-08-28,C-0161,Beauty,38345.0,Bangkok
TXN-01986,2024-12-13,C-0621,Electronics,49608.0,Phuket 
TXN-01987,2024-05-29,C-0504,Home & Living,16977.0,BKK
TXN-01988,2024-07-07,C-0104,Electronics,27217.0,Phuket 
TXN-01989,2024-12-20,C-0813,Electronics,33250.0,Bangkok
TXN-01990,2024-02-03,C-0426,Fashion,2886.0,Krungthep
TXN-01991,2024/08/22,C-0966,Home & Living,39808.0,Phuket
TXN-01992,2024-07-19,C-0506,Home & Living,20058.0,Khon Kaen
TXN-01993,2024-05-27,C-0311,Sports,27527.0,BKK
TXN-01994,2024-02-09,C-0241,Electronics,20129.0,Bangkok
TXN-01995,2024-05-21,C-0215,Home & Living,21114.0,Chonburi
TXN-01996,2024-03-16,C-0571,Electronics,49672.0,Bangkok
TXN-01997,2024-04-14,C-0049,Sports,,BKK
TXN-01998,17-Nov-24,C-0019,Sports,42341.0,Krungthep
TXN-01999,2024-08-01,C-0368,Electronics,29987.0,Krungthep
TXN-02000,2024-10-04,C-0903,Electronics,49601.0,Chon Buri
